,ID,Game,ReleaseDate,Developer,Publisher
1247,498340,Shards of Azuria,2019-08-10,Blue Potion Games,Blue Potion Games
1248,578800,Phantom,2017-05-27,Phantomisreal Ltd.,Phantomisreal Ltd.
1249,1127850,Apple Slash,2020-02-01,Agelvik,Agelvik
1250,778410,Dead Ground,2018-02-14,ShotX Studio,ShotX Studio
1251,914170,Duck Life: Battle,2018-08-13,"Wix Games, MAD.com",MoFunZone Inc
1252,218020,Nethergate: Resurrection,2008-03-01,Spiderweb Software,Spiderweb Software
1253,1065880,Dungeon Scavenger,2019-08-21,Vidama Software LLC,Vidama Software LLC
1254,369700,Tanzia,2019-03-28,Arcanity Inc,Arcanity Inc
1255,669770,Strangers in a Strange Land,2017-07-27,SOMG,SOMG
1256,1068530,Wytchsun: Elleros Origins,2019-06-19,Rampage Interactive,Rampage Interactive
1257,1006400,Fantasia of the Wind 2 风之幻想曲 第二部,2019-04-05,Fantasia Studio,Fantasia Studio
1258,889740,The Oni Sellsword,2018-08-07,Eric Baskin,Eric Baskin
1259,875800,Wasteland Remastered,2020-02-25,"inXile Entertainment, Krome Studios",inXile Entertainment
1260,466420,Warriors' Wrath,2016-05-26,Storm Sharks Production,Storm Sharks Production
1261,306950,Heroes & Legends: Conquerors of Kolhar,2014-08-21,Cuve Games,Phoenix Online Publishing
1262,389810,Rubber and Lead,2015-09-04,Omega Point Games,Cleverweek
1263,442890,Magic Potion Explorer,2016-03-11,ARTIFACTS,PLAYISM
1264,794390,Zed Survival,2018-02-20,JibbyJib,JibbyJib
1265,859200,破东荒 - Chaos Of East,2018-08-08,凌剑工作室,方块游戏(CubeGame)
1266,1214450,Featherfall,2019-02-13,Sokpop Collective,Sokpop Collective
1267,1221440,Path of Redemption,2020-01-23,Headbang Studio,Headbang Studio
1268,433210,Rhino's Rage,2016-03-04,Defroids,Defroids
1269,1145530,One day,2019-10-01,Zhongce Games,Zhongce Games
1270,1131330,CLOSED,2019-09-03,"Kazuya, tensun3d",REDTOMBO
1271,559640,Betrayal Collection,2016-12-15,Dynamix,Activison
1272,993430,Owl Simulator,2018-12-19,Malatsa Games,MoyBatya
1273,573800,Natari at the Bubble Planet,2017-12-13,Caliburn Studio,Caliburn Studio
1274,578830,Cavern of Time,2017-02-10,SimProse Studios,Aldorlea Games
1275,567340,The Deal,2017-02-17,Orfeas Game Studio,Aldorlea Games
1276,873820,The Brink 尘与土的边缘,2018-07-18,绚丽奈落,0Cube
1277,425460,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,2017-03-17,"Arc System Works, TOYBOX Inc.",PQube Limited
1278,688650,You Doesn't Exist,2017-04-04,Yo252yo,Yo252yo
1279,1152160,Might is Right,2019-12-13,Lazy Kitty,Lazy Kitty
1280,1178200,Somewhere inside,2019-11-08,Funny Games,Funny Games
1281,1161930,東方幻夢箋 ~ Touhou Phantasm Dream,2020-01-12,Lonhong Team,Lonhong Media
1282,764430,The Legend of Bean,2017-12-21,Windward_Birds,XNZONE
1283,385100,Space - The Return Of The Pixxelfrazzer,2015-11-02,Sørb,Sørb
1284,790290,Lonely in the Winter,2018-02-15,SoyeR,SoyeR
1285,1096010,Hentai Sudoku,2019-06-12,LeonWaan Games,LeonWaan Games
1286,717190,Super Dungeon Master Ace RPG,2017-10-14,Dave Gumble,Dave Gumble
1287,702190,Hero Rush: Mad King,2017-10-04,Hamsters Gaming,Hamsters Gaming
1288,371320,Samsa and the Knights of Light,2015-12-01,"Atixx, ClorithStudio",ClorithStudio
1289,786510,Oracle of Forgotten Testament,2018-03-02,Dragon Emperors,Dragon Emperors
1290,578440,冒险村传说（Tales of Legends）,2017-02-05,Gemini Stars Games,Gemini Stars Games
1291,662910,Cash Crop,2017-08-03,Joint Ventures,Joint Ventures
1292,444420,24 Hours 'til Rescue,2016-02-19,"J. Fletcher, Michael Flynn","BrainCraft Gaming, FlynnFour Games"
1293,496510,M.EXE,2016-07-29,Pedro Zea,Pedro Zea
1294,1152450,Creeps Creeps? Creeps!,2020-01-30,Take Toad,Take Toad
1295,700440,Jellyfish,2017-09-15,PanGuoJun,PanGuoJun
1296,832710,The 7th Circle - Endless Nightmare,2018-09-10,68k Studios,Gamera Interactive
1297,343150,Endica VII The Dream King,2016-01-13,Dream Within,Dream Within
1298,739220,Ark Noir,2018-07-12,Amamori Lab,PLAYISM
1299,596890,Life of a Mobster,2017-03-17,Hosted Games,Hosted Games
1300,716050,Strike Team Hydra,2017-12-08,Wave Light Games Inc.,Wave Light Games Inc.
1301,936740,Orogenesis,2018-10-16,Samu,Samu
1302,573210,Mistwood Heroes,2016-12-30,Meepower,Meepower
1303,1160780,LoliTower,2019-10-26,XCGames,0Cube
1304,926730,Munchkin: Quacked Quest,2019-11-19,Asmodee Digital,Asmodee Digital
1305,451900,WizardCraft,2016-05-27,David Mccue,David Mccue
1306,1180370,Wienne,2020-01-06,Creeepling,Creeepling
1307,903850,Fairy Knights,2019-02-01,WIDStudio,WIDStudio
1308,959870,The Monster,2018-10-26,不公开,0Cube
1309,918000,TenMinions,2019-01-21,Carlos,Carlos
1310,1174830,The Magician's Workshop,2019-12-19,Choice of Games,Choice of Games
1311,974750,The Crazy Cookies!,2018-12-06,Gabriel Benson,Gabriel Benson
1312,928830,Choice of Broadsides: HMS Foraker,2018-09-06,Choice of Games,Choice of Games
1313,941980,The Hot Dog would Explode,2018-09-27,YAOYICHEN,YAOYICHEN
1314,229790,Might & Magic: Heroes VI - Shades of Darkness,2013-05-02,Virtuos,Ubisoft
1315,877400,Dust and Echos: Vengeance,2018-08-07,Snowdon Games,Snowdon Games
1316,788000,RogueVerse,2019-08-22,FoumartGames,FoumartGames
1317,800550,DarkDIRE,2018-12-11,CounterParry,CounterParry
1318,812360,Monsters of Kanji,2019-06-14,sleepy-racoon,sleepy-racoon
1319,766570,Russian Fishing 4,2018-06-15,Russian Fishing,Russian Fishing
1320,1144350,Hunger Tower,2019-10-24,FunmenGames,FunmenGames
1321,603080,Chronicles of a Dark Lord: Tides of Fate Remastered,2017-03-31,Kisareth Studios,Kisareth Studios
1322,237310,Elsword,2014-07-02,KOG,KOG Games
1323,746270,Tale of Alamar,2018-03-01,Alejandro Moreno,Alejandro Moreno
1324,552310,Anguished,2016-11-03,Forrest Keel,Forrest Keel
1325,436850,Stellar Stars,2016-11-10,WhiteSponge,WhiteSponge
1326,1002670,SOF - RAIDERS,2019-02-15,HyperKat,HyperKat
1327,937170,Otaku's Adventure,2019-05-20,Spacelight Studio,Spacelight Studio
1328,613400,SAKeRETSU,2017-06-18,Klassen Games,Klassen Games
1329,1129480,El Culto,2019-11-01,Homeworks Studios,Homeworks Studios
1330,610080,Realm Grinder,2017-06-15,Divine Games,Kongregate
1331,875840,Bookers: Underground Chapter,2018-06-28,ZeichiGames,ZeichiGames
1332,488500,The book of commands : Lost Symbol,2016-06-16,Limpage,Limpage
1333,677120,Heroes of Hammerwatch,2018-03-01,Crackshell,"Crackshell, Surefire.Games"
1334,1171870,魂之大陆 Soultia,2019-11-01,静茹鱼,静茹鱼
1335,575550,Hell Girls,2017-01-12,Athena Works,"Athena Works, SakuraGame"
1336,930690,Arcane Trials,2018-09-19,Sifermi,Sifermi
1337,215830,Closers,2018-02-06,Naddic Games,En Masse Entertainment
1338,514540,Hate Free Heroes RPG 2.0,2017-07-07,U Game Me,U Game Me
1339,234330,MARVEL Puzzle Quest,2013-12-05,Demiurge Studios,D3 Go!
1340,782020,Endless Crusade,2018-05-03,"Beijing Omnicity Technology Co., Ltd.","Beijing Omnicity Technology Co., Ltd."
1341,537110,Angels of Death,2016-12-19,"Vaka Game Magazine, Makoto Sanada","Vaka Game Magazine, PLAYISM"
1342,593980,Gluon,2017-05-02,Fastbird Dev Studio,Fastbird Dev Studio
1343,405710,Staxel,2019-04-11,Plukit,Humble Bundle
1344,592990,ChemCaper: Act I - Petticles in Peril,2017-11-01,"ACE Ed-Venture Studio, Artoncode™",ACE Ed-Venture Studio
1345,1044200,Wasteland Survival,2019-06-03,"Joyloft Co., Limited","Joyloft Co., Limited"
1346,1054620,Vengeful Bat Dungeon Crawler,2019-04-04,Brewsterland Studios,Brewsterland Studios
1347,662500,Vault Resort,2017-08-11,Martin Simeth,Martin Simeth
1348,244770,StarMade,2014-11-27,"Schine, GmbH","Schine, GmbH"
1349,1190910,Defend Them !,2020-02-19,Butter Fly Games,Butter Fly Games
1350,724970,神舞幻想 Faith of Danschant,2017-12-21,北京九鳳信息科技有限公司,北京网元圣唐娱乐科技有限公司
1351,1022640,Lgnorant girl doll,2019-02-15,wandwand,wandwad
1352,318130,Doom & Destiny,2011-08-26,Heartbit Interactive,Heartbit Interactive
1353,781310,Alpha/Omega: The Christian RPG,2018-05-10,BUD Games,BUD Games
1354,826600,I am not a Monster: First Contact,2018-09-27,Cheerdealers,Alawar Premium
1355,482920,Hero Zero,2016-07-05,Playata GmbH,European Games Group AG
1356,1174820,Tower Of Heresy,2020-01-09,Rattingham Studios,Rattingham Studios
1357,1108310,The Demon - Nicolas Eymerich Inquisitor Audiogame,2020-03-27,"IV Productions, Rising Pixel, Audiogames",IV Productions
1358,1144030,Pesterquest,2019-09-04,"What Pumpkin Games, Inc.",Fellow Traveller
1359,927370,DoC God Mode Edition,2018-09-04,Volker Elzner,Volker Elzner
1360,653770,The First Time I Died,2017-07-05,Ryan Stephen,Ryan Stephen
1361,1011940,Ideology in Friction,2019-06-13,ONEONE1,Kagura Games
1362,1104640,New Frontier,2019-12-27,Free Reign Entertainment,Free Reign Entertainment
1363,1031130,Bat Hotel,2019-04-30,TSN Entertainment,TSN Entertainment
1364,921800,Encased: A Sci-Fi Post-Apocalyptic RPG,2019-09-26,Dark Crystal Games,Black Tower Entertainment
1365,888400,World of War : Battlegrounds,2018-07-05,NK CREATIV TEAM,NK CREATIV TEAM
1366,878120,UniteStar,2018-06-03,SweetApple,SteamWork
1367,892630,Mojo: Hanako,2018-07-27,L. Stotch,L. Stotch
1368,298160,Eldevin,2014-11-05,Hunted Cow Studios,Hunted Cow Studios
1369,1078080,DISONANTE,2019-05-24,XIARA STUDIOS,XIARA STUDIOS
1370,296050,Battlepaths,2012-10-28,Key17 Games,Digerati
1371,391400,Game of Dragons,2017-08-03,14 Dimension Enterprise,14 Dimension Enterprise
1372,263200,Signs of Life,2014-01-27,Sweet Dog Studios,Sweet Dog Studios
1373,575720,Mighty Party,2017-03-30,Panoramik Inc,Panoramik Inc
1374,988590,SHELL_BREAK,2018-12-17,STDIO_934,STDIO_934
1375,1139920,VR垃圾分类_Refuse classification,2019-09-20,上海科吉信息科技有限公司,上海科吉信息科技有限公司
1376,599460,Weapon Shop Fantasy,2017-03-27,Digdog Studio,INDIECN
1377,921530,Demon King Domination: Deluxe Edition,2018-09-30,Belgerum,Belgerum
1378,983340,Waifu Hunter - Secret of Pirates,2018-11-29,Anime Games,Anime Games
1379,681820,(Chinese PaladinSword and Fairy 4),2017-09-04,"Softstar Technology (Shanghai) Co., Ltd.","Beijing New Era Network Technology Co., Ltd."
1380,238240,Edge of Space,2015-09-17,Handyman Studios,Reverb Triple XP
1381,885890,Immortal Quest,2018-08-17,Kc games,Kc games
1382,873050,Crescent Hollow,2018-07-10,ShadowInk Designs,ShadowInk Designs
1383,965820,沉睡的法则 Things as They Are,2019-06-17,四块二茶会,四块二茶会
1384,383580,Flesh Eaters,2016-05-03,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.
1385,817890,Paleocalypse,2018-03-17,Nicola Mari,Pulsarnik Productions
1386,1265270,Madness Fantasy,2020-04-10,Salvatore Comito,Salvatore Comito
1387,455300,Deuterium Wars,2019-10-10,Disquire,Disquire
1388,295550,Royal Quest,2014-08-06,Katauri,1C Online Games
1389,1177480,月牙楼风云,2019-12-12,WnMStudio,WnMStudio
1390,998490,旅行恋恋 ~ Koishi Navigation,2019-02-07,Zero Research Institute,Zero Research Institute
1391,697550,It Lurks Below,2019-05-29,Graybeard Games,Graybeard Games
1392,1148420,Kunoichi Ninja,2019-09-12,Gee-kun-soft,ganbarukun_soft
1393,441050,Polandball: Can into Space!,2016-06-16,Alien Pixel Studios,Alien Pixel Studios
1394,263740,FootLOL: Epic Fail League,2013-08-07,Lion's Shade,HeroCraft
1395,1080090,Project ONe プロジェクト・ワン ～ハロルドはつらいよ～,2019-05-22,Hellshake Yano,Hellshake Yano.
1396,366440,Savage Resurrection,2016-08-18,"S2 Games, LLC","S2 Games, LLC"
1397,1002500,M.C.I. Escapes,2019-02-20,KFA-Games,KFA-Games
1398,1190110,H-SNIPER: Middle East,2020-01-16,Konnichiwa Games,Konnichiwa Games
1399,493370,Ragnarok Clicker,2016-08-03,Playsaurus,Gravity Interactive
1400,735680,Forgotten Light,2017-10-30,Luke Cripps,FellowPlayer
1401,872230,Destiny of Altrais,2018-10-18,MAGES,MAGES
1402,303790,Faery - Legends of Avalon,2014-06-16,Spiders Studio,Focus Home Interactive
1403,726450,Hero's Descent,2020-03-30,Dan Marchand,Dan Marchand
1404,905940,女神驾到丨Happy together,2018-08-26,wind,wind
1405,1209060,Cowboy,2019-12-28,jack,jack
1406,1054520,누가 그녀를 죽였나,2019-05-26,Day7 Inc.,Day7 Inc.
1407,480640,Pathfinder Adventures,2017-06-15,Obsidian Entertainment,Asmodee Digital
1408,650310,Journey of the Sword,2019-01-31,Cipher Hive,Cipher Hive
1409,1015830,DreamEater 噬梦者,2019-05-27,奈子游戏工作室,奈子游戏工作室
1410,1044460,Wild Cats of Wasteland,2020-01-30,VirtexUniverse,VirtexUniverse
1411,286240,Dog Sled Saga,2016-09-22,Trichotomy,Trichotomy
1412,538700,TURGUL: RAPID FIGHTING,2016-12-19,dynamicsoulworks,OtakuMaker.com
1413,417990,Major\Minor,2016-10-01,Tall Tail Studios,Tall Tail Studios
1414,1206320,Primitive Survival,2019-12-20,Troper Games,Troper Games
1415,227400,Darkfall Unholy Wars,2013-04-25,Aventurine SA,Aventurine
1416,1032140,Let's Worm,2019-03-15,Stegobubbles,Stegobubbles
1417,347600,Total Miner,2017-12-23,Studio Forge Ltd,Studio Forge Ltd
1418,730460,Peter World,2018-08-17,RegiGames,RegiGames
1419,529160,Moekuri: Adorable + Tactical SRPG,2016-12-16,MokyuSoft,Culture Select
1420,717380,Yerah,2017-10-12,DigitalWolfByte,DigitalWolfByte
1421,635250,Evil Genome 光明重影,2017-08-07,Crystal Depths Studio,FHYX（凤凰游戏）
1422,1277160,Aquarium Life,2020-04-13,David S Womack Productions,Sony
1423,1244440,Honey Dance,2020-03-09,Longfu Qiu,Longfu Qiu
1424,1249380,Kepler,2020-03-02,Myself,Myself
1425,904310,Initial 2 : New Stage,2018-10-18,Restory Studio,Restory Studio
1426,1221470,Champions Forces,2020-01-21,Alessandra Mercante,Alessandra Mercante
1427,269370,Reaper - Tale of a Pale Swordsman,2014-02-07,Hexage,Hexage
1428,1102930,KoboldKare,2020-03-31,Naelstrof,NomadicDevelopers
1429,314240,RPG Tycoon,2016-02-12,Skatanic Studios,GSProductions Ltd.
1430,1160950,Yomi Alliance,2020-02-09,Bruni Multimedia,Bruni Multimedia
1431,542480,Therian Saga,2017-03-27,Virtys,Virtys
1432,1159490,LowPoly 3D Art Paint by Number,2019-10-12,AA2G1 Studios,AA2G1 Studios
1433,1179730,高能小队  Superpower Squad,2020-03-18,精诚绿洲工作室,HHG发行商
1434,1131990,Hentai NetPuzzle,2019-08-27,LeonWaan Games,LeonWaan Games
1435,381180,Edengrad,2017-04-04,Huckleberry Games S.A.,Huckleberry Games S.A.
1436,1074690,Robot Female Hero 2,2019-07-29,Rocket Tech,Rocket Tech
1437,365900,Pixel Dungeon,2015-05-29,Retronic Games,Retronic Games
1438,1091940,Game Of Puzzles: Furry,2019-06-08,Snkl Studio,Snkl Studio
1439,63800,Delve Deeper,2010-09-24,Lunar Giant,Lunar Giant Studios
1440,1064800,Hentai Babes - In Costume,2019-05-19,ZangGames,ZangGames
1441,412170,City of Chains,2015-12-08,Astronomic Games,New Reality Games
1442,1043810,Tactical Breach Wizards,2023-05-01,Suspicious Developments,Suspicious Developments
1443,332650,The Exiled,2017-02-23,Fairytale Distillery,Fairytale Distillery
1444,952980,Torn Earth,2019-03-09,D47 Games,New Worlds Games
1445,280360,Interstellaria,2015-07-17,Coldrice Games LLC,Studio Paint
1446,466220,Kingdom of Loot,2017-04-14,EPICBEYOND Studios,EPICBEYOND Studios
1447,783190,Sin Slayers,2019-09-05,goonswarm,Black Tower Entertainment
1448,446990,The Huntsman: Winter's Curse,2016-04-22,Desert Owl Games LLC,Desert Owl Games LLC
1449,987230,Shadow Legend VR,2019-03-07,VitruviusVR,VitruviusVR
1450,427950,The Withering,2019-11-17,CM Softworks,CM Softworks
1451,1151440,Utawarerumono: Mask of Truth,2020-01-23,AQUAPLUS,"DMM GAMES, ShiraVN"
1452,753360,VoiceActress,2017-11-28,Dieselmine,Dieselmine
1453,286200,ReignMaker,2014-04-16,Frogdice,Frogdice
1454,449470,Atulos Online,2016-04-30,Parallaxian Pty Ltd,Parallaxian Pty Ltd
1455,263080,Pixel Boy and the Ever Expanding Dungeon,2014-05-30,Giant Box Games,Giant Box Games
1456,485490,Dungeon Journey,2016-06-03,"Carbomb Software, Nova Dimension",Nova Dimension
1457,385590,Lethal RPG: War,2015-07-17,EyeSpyda Games,EyeSpyda Games
1458,386080,Pharaonic,2016-04-28,Milkstone Studios,Milkstone Studios
1459,391280,Epic Manager - Create Your Own Adventuring Agency!,2016-12-12,ManaVoid Entertainment Inc.,ManaVoid Entertainment Inc.
1460,363950,Windscape,2019-03-27,Magic Sandbox,Headup
1461,453960,Envy the Dead,2016-09-12,Kazakov Oleg,Kazakov Oleg
1462,904320,My Holiday,2018-08-21,StellarXiela,StellarXiela
1463,426330,MetaHuman Inc.,2015-12-18,Choice of Games,Choice of Games
1464,671900,Devoid of Shadows,2017-07-13,"N-Game Studios, Sixteen Squares",ArsLogica LP
1465,865880,天岚行 - Through the Mist and Sky,2018-06-06,FHNBHJ,FHNBHJ
1466,1056750,Shera and the Three Treasures,2019-12-13,Asgar Knights,Kagura Games
1467,786450,Don't Bite Me Bro! +,2018-07-16,MUIFWEGO,MUIFWEGO
1468,936180,Atelier Totori ~The Adventurer of Arland~ DX - トトリのアトリエ ～アーランドの錬金術士２～ DX,2018-12-03,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
1469,745010,Mechanic Miner,2019-05-22,Hello John,Hello John
1470,946610,Pocket Rogues,2018-10-25,EtherGaming,EtherGaming
1471,921070,Spellwake,2018-09-01,Norrman Brothers,Norrman Brothers
1472,99100,Dungeons and Dragons: Daggerdale,2011-06-24,Bedlam Games,Atari
1473,953870,Space Robinson: Hardcore Roguelike Action,2019-10-07,Luxorix Games,Alawar Premium
1474,1212400,Heroines of Swords & Spells,2020-03-17,Kirillkrm,Kirillkrm
1475,293460,I Shall Remain,2015-08-24,Scorpius Games,Scorpius Games
1476,37100,Aztaka,2009-11-05,Citeremis Inc.,Citeremis Inc.
1477,407880,Mad Nords: Probably an Epic Quest,2016-12-02,Dragon's Games,Dragon's Games
1478,755410,Vengeful Rites,2018-11-09,Deep Dive Interactive LLC,Deep Dive Interactive LLC
1479,617850,Jaws Of Extinction,2019-05-23,KYE Creations,KYE Creations
1480,1057540,Cthulhu Saves Christmas,2019-12-23,Zeboyd Digital Entertainment LLC,Zeboyd Digital Entertainment LLC
1481,575600,2017 VR,2017-05-08,Tungsten Games,Tungsten Games
1482,251450,Heroes of Havoc: Idle Adventures,2016-12-15,Kiz Studios,Kiz Studios
1483,794820,Knights of Pen and Paper 2: Free Edition,2018-02-21,Kyy Games,Paradox Interactive
1484,525240,LOST SPHEAR,2018-01-23,Tokyo RPG Factory,Square Enix
1485,1122290,Nyanco Project,2019-08-01,Nyanco Channel,Nyanco Channel
1486,541450,Operation Abyss: New Tokyo Legacy,2017-03-27,"MAGES. Inc., 5pb., Experience Inc.","NIS America, Inc."
1487,740550,Record of Agarest War Mariage,2019-01-31,"Idea Factory, Preapp Partners","Idea Factory International, Inc."
1488,576960,img-ss-list,2018-07-19,Nuclear Tales,
1489,863900,Villager's Biography,2018-06-13,Yann Zunn,Yann Zunn
1490,333340,Star Rangers XE,2016-07-06,"Project Whitecard Studios Inc., NASA (Some Models)",Awestruck Games
1491,378480,Badland Bandits,2015-07-16,Wild Wolf Std,Wild Wolf Std
1492,516430,Ruin of the Reckless,2017-04-26,Faux-Operative Games,None
1493,766560,The Fruitless Flower 雾雨中的徒花,2018-03-09,凝冰剑斩,凝冰剑斩
1494,526430,Project ,2016-10-01,Distant Alliance,Distant Alliance
1495,335460,An Assassin in Orlandes,2015-05-12,Tin Man Games,Tin Man Games
1496,428350,Fear Equation,2016-01-15,Screwfly Studios,Screwfly Studios
1497,884090,Idle Dungeons,2019-06-07,ChimpLabs,ChimpLabs
1498,639460,Zombie Riot,2017-05-25,PlaySide VR,PlaySide VR
1499,1042170,Summon of Asmodeus,2019-04-30,PinkPeachStudio,PinkPeach
1500,895990,水时钟-Water_Clock,2018-09-05,"3RISE, 橘子班","3acg, 33ParadoX"
1501,974200,异霊 皓月空华,2018-12-31,ZCH字母君,0Cube
1502,734590,Civil Warfare: Another Bullet In The War,2018-01-22,Mental Zone Digital Game Studios,Mental Zone Digital Game Studios
1503,841210,WW Fantasy,2018-05-04,Lcc,Lcc
1504,1015750,Escape from Fortress Lugohm,2019-08-15,baron sengia,Kagura Games
1505,576420,The Curse Of Yendor,2017-02-17,IBOLOGY LLC,IBOLOGY LLC
1506,818610,The Great Gaias,2018-06-22,"Horizon's End, Inc.","Horizon's End, Inc."
1507,758320,Cursed Lands,2018-05-18,Winter Wolves,Winter Wolves
1508,669380,Astoria: The Holders of Power Saga,2017-08-02,Golden Unicorn Gaming Inc,Golden Unicorn Gaming Inc
1509,672000,System Goose Overload,2017-08-04,Joseph Calabro,Joseph Calabro
1510,271990,Dreamscape,2015-02-02,Aldorlea Games,Degica
1511,675230,Secondhand Lands,2017-12-01,"Callipygian Games, LLC","Callipygian Games, LLC"
1512,1020730,Dark Bestiary,2019-07-26,Qd,Qd
1513,406650,Ratings War,2015-10-02,Choice of Games,Choice of Games
1514,386140,After The End: The Harvest,2017-06-02,Elushis,Elushis Music &amp; Gaming
1515,434130,Witch and Hero(魔女と勇者),2016-04-21,"FK Digital, Flyhigh Works","Flyhigh Works, CIRCLE Entertainment"
1516,760320,Gunman Tales,2018-08-01,FobTi interactive,FobTi interactive
1517,876380,Underwater hunting,2018-06-20,GiBar,RoBot
1518,951240,Open Sewer,2018-12-11,Loiste Interactive,Loiste Interactive
1519,541190,Nodiatis,2016-11-14,"Glitchless, LLC","Glitchless, LLC"
1520,322630,Mind Zero,2016-03-08,"Acquire, Zerodiv",Aksys Games
1521,380570,Axion,2015-12-11,Droog71,Droog71
1522,664530,Legends of Iskaria: Days of Thieves,2017-07-06,Ludovic Lafferayrie,Ludovic Lafferayrie
1523,562330,Dwarflings,2017-03-16,Starwind Games,Starwind Games
1524,1003010,Clicker Warriors,2019-10-22,Open World Interactive,Open World Interactive
1525,1153460,Axegend VR,2020-03-09,Subversion Squad Studio,Subversion Squad Studio
1526,742530,Roguemance,2018-02-14,Lucas Molina,Lucas Molina
1527,755570,Chinbu's Adventure,2018-01-26,Xefier Games Inc.,Xefier Games Inc.
1528,522130,LandTraveller,2017-06-09,WolfCoder Workshop,WOLFCODER WORKSHOP LLC
1529,323240,The World II: Hunting BOSS,2014-11-05,Good Games,Good Games
1530,893560,Spire of Sorcery – Character Generator,2018-10-04,"Alexey Bokulev, Sergei Klimov, Charlie Oscar Lima Tango Interactive Entertainment",The Merchant Guild of Rund (Limited)
1531,964240,夜之归途 Night Homing,2019-05-16,凌晨两点,心火游戏
1532,1170190,Bogatyr,2020-01-28,the Bratans,the Bratans
1533,1153700,Eternal Magic,2020-04-17,Duoyi,101XP
1534,936610,Of Gods and Men: The Daybreak Empire,2018-11-09,Dead Genre Studios,Dead Genre Studios
1535,438720,Heroes of Shadow Guard,2016-08-03,Iron 27,Iron 27
1536,1097240,Crawling Of The Dead,2019-08-14,Running Pillow,Running Pillow
1537,1201940,Project Speed,2019-12-16,Smartly Gophered Games,Smartly Gophered Games
1538,740000,绝境幸存者 Escape Zombie Land,2017-12-20,Forty Avenue games,Easy Entertainment
1539,927190,Doll of Resurrection,2018-09-21,KX  Games,KX Games
1540,1203140,RaidTitans,2020-02-06,RainbowStudio,RainbowStudio
1541,1102720,THE UNCLEARNESS,2019-08-11,Orphic Games,Orphic Games
1542,603060,Tarim: Guardians,2017-10-27,Dosane Games,Akim Games
1543,527820,Lifestream - A Haunting Text Adventure,2016-09-19,Storycentric Worlds,Unimatrix Productions
1544,607040,Grimoire Chronicles,2017-04-20,Warfare Studios,Warfare Studios
1545,355570,ENIGMA : An Illusion Named Family,2015-03-16,AV media lab,AV media lab
1546,298850,Millennium 5 - The Battle of the Millennium,2014-11-07,Aldorlea Games,Aldorlea Games
1547,745090,ROMBIE,2018-03-23,Phr00t's Software,Phr00t's Software
1548,416070,Mars 2030,2016-03-11,Advent RPG,Advent RPG
1549,681460,Cendric,2018-03-02,Ironbell,Ironbell
1550,994320,Night City 2177,2019-02-23,Alongini,Alongini
1551,1040080,Please The Gods,2019-07-17,Surma Games,Spawn Point OSK
1552,913320,The Devil's Womb,2019-09-10,Insane Kat Studio,Insane Kat Studio
1553,566430,Ultimus bellum,2017-11-08,Lions Crayons Games,Lions Crayons Games
1554,957440,Swords and Sandals Pirates,2018-11-30,Whiskeybarrel Studios,eGames.com
1555,1178150,MazM: Jekyll and Hyde,2020-04-02,Growing Seeds,"CFK Co., Ltd."
1556,759160,Dungeons & Vampires,2018-10-16,Angry games,Angry games
1557,340500,The Warriorlock,2018-09-13,Fellstrike Games,Fellstrike Games
1558,1191940,Deathtrap Dungeon: The Interactive Video Adventure,2020-01-21,Branching Narrative Ltd,Branching Narrative Ltd
1559,1073610,Miss Cat,2019-05-17,COOPI  studio,COOPI  studio
1560,384950,Macabre,2015-07-06,MOCBJ Software,MOCBJ Software
1561,534750,The Rise of Captain Longbeard,2016-10-19,Colopl NI,Colopl NI
1562,654080,Der einzig wahre Auserwählte,2017-08-02,Game Alchemists,Game Alchemists
1563,744710,Kungfu Beggar,2017-11-23,LIU TING,LIU TING
1564,1221420,零怨 The curse of the dead,2020-02-06,Lan Yao studio,Lan Yao studio
1565,1007780,The Jekoos,2019-01-14,Bmc Studio,Bmc Studio
1566,378790,Kagura Douchuuki,2015-10-22,DebonosuWorks Inc.,DebonosuWorks Inc.
1567,596540,The Lost Heir 3: Demon War,2017-03-17,Hosted Games,Hosted Games
1568,1051850,Free Company VR,2020-01-08,Pomshine Games,Pomshine Games
1569,503140,Dungeon Punks,2016-08-24,Hyper Awesome Entertainment,Artix Entertainment
1570,915060,Dream Enders RPG,2019-02-08,C.A.Withey,C.A.Withey
1571,523750,The 4th Coming,1999-01-07,"D4O AG, Dialsoft, Nazagoth","Dialsoft, ASP"
1572,339250,Winged Sakura: Endless Dream,2017-10-06,WINGED SAKURA GAMES,WINGED SAKURA GAMES
1573,1139000,幸存者 / The Survivor,2019-09-30,橙光游戏,橙光游戏
1574,905380,RPG纪元 RpgEra,2019-03-11,Zirbry Studio,Zirbry Studio Smart Game
1575,966460,Undress Tournament,2019-01-24,"HawkX Games, Double Mirage Studio",HawkX Games
1576,559350,EURGAVA - Fight for Haaria,2016-12-01,Ibrahim Indra Baskara,Ibrahim Indra Baskara
1577,730710,Space Viking Raiders,2019-01-14,Adam Thompson,Multiball Studios
1578,610210,Planetes,2018-08-28,New Orbit Games,New Orbit Games
